"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","-----BEGIN CERTIFICATE----- MIIIizCCBnOgAwIBAgIQFeYBg1GAvnRxBrYB0ZDhRjANBgkqhkiG9w0BAQsFADB9 MQswCQYDVQQGEwJGUjESMBAGA1UECgwJREhJTVlPVElTMRwwGgYDVQQLDBMwMDAy IDQ4MTQ2MzA4MTAwMDM2MR0wGwYDVQRhDBROVFJGUi00ODE0NjMwODEwMDAzNjEd MBsGA1UEAwwUQ2VydGlnbmEgU2VydmljZXMgQ0EwHhcNMjIwMTE3MjMwMDAwWhcN MjMwMTE3MjI1OTU5WjCBqzELMAkGA1UEBhMCRlIxETAPBgNVBAcMCFBBUklTIFNQ MSkwJwYDVQQKDCBESVJFQ1RJT04gR0VORVJBTEUgREVTIE9VVFJFLU1FUjEcMBoG A1UECwwTMDAwMiAxMzAwMTI2OTMwMDAxMTErMCkGA1UEAwwic3VidmVudGlvbnMu ZmlwZC5pbnRlcmlldXIuZ291di5mcjETMBEGA1UEBRMKUzIyNDY5MjU4OTCCASIw DQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAOFPsS/w/FVqkdjaJ2QoEPS3A0jI nnpVuKo6PDE60EDsoNtw0noPjLIxQ+7i86KpD52p+TCHRrZ4i+2lW0decw4vYkVP CUPv9Cs1HY6hxWJs5JLSrivFo4vqnuZflYJ4Nblr37GrQglJOltWJpG2NzDFIk7u DJQumrMnxYTkEa5XWf1T4nBcTDfsBKoIfntib1Uf6St10pDiwsdeBpUHpSFIEko0 bzY6LkuVmOWaZT+1186SAbkjqzn3X4yxl41DHoePdAa9t8US9mP83qh0SoEI9kRo 5RnP2XITMLQUcid1SmIok2dRsVx4Y1HWOsw6D8TuH61O7QcmKI1F/bgQBI8CAwEA AaOCA9YwggPSMIHkBggrBgEFBQcBAQSB1zCB1DA4BggrBgEFBQcwAoYsaHR0cDov L2F1dG9yaXRlLmRoaW15b3Rpcy5jb20vc2VydmljZXNjYS5kZXIwNgYIKwYBBQUH MAKGKmh0dHA6Ly9hdXRvcml0ZS5jZXJ0aWduYS5mci9zZXJ2aWNlc2NhLmRlcjAw BggrBgEFBQcwAYYkaHR0cDovL3NlcnZpY2VzY2Eub2NzcC5kaGlteW90aXMuY29t MC4GCCsGAQUFBzABhiJodHRwOi8vc2VydmljZXNjYS5vY3NwLmNlcnRpZ25hLmZy MB8GA1UdIwQYMBaAFKzsho9LNxy4fxcbGdCu6E7jNFwSMAkGA1UdEwQCMAAwYQYD VR0gBFowWDAIBgZngQwBAgIwTAYLKoF6AYExAgUBAQEwPTA7BggrBgEFBQcCARYv aHR0cHM6Ly93d3cuY2VydGlnbmEuY29tL2F1dG9yaXRlLWNlcnRpZmljYXRpb24w ZQYDVR0fBF4wXDAroCmgJ4YlaHR0cDovL2NybC5jZXJ0aWduYS5mci9zZXJ2aWNl c2NhLmNybDAtoCugKYYnaHR0cDovL2NybC5kaGlteW90aXMuY29tL3NlcnZpY2Vz Y2EuY3JsMBMGA1UdJQQMMAoGCCsGAQUFBwMBMA4GA1UdDwEB/wQEAwIFoDAtBgNV HREEJjAkgiJzdWJ2ZW50aW9ucy5maXBkLmludGVyaWV1ci5nb3V2LmZyMB0GA1Ud DgQWBBQGlP6I2qFMSPdpf9j4bcaXs3ymuzCCAX4GCisGAQQB1nkCBAIEggFuBIIB agFoAHYArfe++nz/EMiLnT2cHj4YarRnKV3PsQwkyoWGNOvcgooAAAF+bZ8tvAAA BAMARzBFAiAoRWUGZ+MklKLTL6ORac+7VY6TecbgGVXFoEFqgy5oFwIhALMtmdo5 An2Mi4KfwcYpETd2vz5j/C4DoEl8ipodDfGjAHYA6D7Q2j71BjUy51covIlryQPT y9ERa+zraeF3fW0GvW4AAAF+bZ8vhAAABAMARzBFAiEAkPXfvZNARJMXPBYyLS+0 MoEv46txcuKmNXZw42+8SesCIE/LdVUo3gX0/rO2rOzdSMOk3Gk5j2XbhU4W6Jo8 9I//AHYAs3N3B+GEUPhjhtYFqdwRCUp5LbFnDAuH3PADDnk2pZoAAAF+bZ8zbAAA BAMARzBFAiEArlIz8F9wkx7yqHnZIFEZcQTtBfiqUOunygCZ7Yz9cBECIB52n4Lm XXhDpGslXtFKwN2ijx/eyjBj2HoTJCfAMQoQMA0GCSqGSIb3DQEBCwUAA4ICAQCh p3Boj2ZkwVVMNdEsxK7xwU/2V8V/kXGTWMtNJXfIReoU9Carl74hXUEgzw+8pK/0 VBaLjJTI/xRmgHj2N38N1Qaqazuk9xOXCAfbwwZjCDSn9SdHdjYT/Ck7eWLH/IxM KBY+s+JkHSS+NNw0b55XnuTkEHoPQSXFNjhU5OzPIvEyLI96LaSpkrW2D5RpnCNT sbiwsgWLX0SQQsp4bUaESaZM189g7QPSWpdW7EyCvhLrsCkqMVm86glqnUjmhq5n UMDj64lGnmPZIPhLKXnFBV/aiQAlTzsqwsWJYnZBSdtqH37dcIfc+HCj/0ExobCa I1fbbTnLNXJzrrMoJ5CbG2jmoAP1lhcx2FS6CeaBj3U6AWlKvvN2mHTNFhjMpAmL ZjFg2PZRtHy5TNWKXq+oXwP4l1qFcGTDH/LHjTJWx4CNmMe6wVVqMAQGl6piHVoc ckR6LiuEbTDdq0M3qlCXBuq4VX7NDlYnq4hpwuuIwGT1810tHskGf7DH5am3X2g8 l6uMMYodrxChuZjbNiaOXQLCYg31y6yZYCguaiZiIHteePFHAYX/RW2cETWBxuZJ JeX6YAzzToomYq4SePRDgKWo2rS/q+k6X2wOOCIiF+wHcQw8+3tNx3q2R3BHYFHY 4Emx/87L4+5fdHR7GdHuw+edrVNYY5cAAgE32z4jLQ== -----END CERTIFICATE-----","",""
"cert_commonName","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","subventions.fipd.interieur.gouv.fr","",""
"cert_commonName_wo_SNI","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","*.mgcloud.fr","",""
"cert_subjectAltName","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","subventions.fipd.interieur.gouv.fr","",""
"cert_trust","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","CRITICAL","failed (chain incomplete).","",""
"cert_certificatePolicies_EV","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","no","",""
"cert_expirationStatus","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","212 >= 60 days","",""
"cert_notBefore","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","2022-01-17 23:00","",""
"cert_notAfter","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","2023-01-17 22:59","",""
