"id","fqdn/ip","port","severity","finding","cve","cwe"
"HPKP","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","No application banner found","",""
"cookie_count","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"Cache-Control","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","no-cache","",""
"banner_reverseproxy","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","--","","CWE-200"
"heartbleed","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","supported","","CWE-310"
"secure_client_renego","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=268F8DA4362F484F80D882EF4CBE631593F5410E07A4CA38B4D478885DD3C5CB","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","HAProxy","CVE-2015-4000","CWE-310"
"LOGJAM","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","les-aides.paysdelaloire.fr/5.196.220.2","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
